card_id,user_id,mst_card_id,exp,level,vocal,vocal_diff,dance,dance_diff,visual,visual_diff,before_awakened_vocal,before_awakened_dance,before_awakened_visual,after_awakened_vocal,after_awakened_dance,after_awakened_visual,skill_level,skill_level_max,skill_probability,is_awakened,awakening_gauge,master_rank,create_date,is_new
3ea6f022-2ef7-43b3-9ff5-6aafff504cc2_110,3ea6f0222ef743b39ff56aafff504cc2,110,89500,90,7803,43.0061728395062,6007,33.1049382716049,4258,23.4691358024691,7028,5412,3836,7803,6007,4258,5,10,35,1,400,4,2019-09-13T07:13:52+00:00,0
3ea6f022-2ef7-43b3-9ff5-6aafff504cc2_195,3ea6f0222ef743b39ff56aafff504cc2,195,100000,90,3996,24.6666666666667,5737,35.4135802469136,7417,45.783950617284,3552,5100,6592,3996,5737,7417,4,10,34,1,400,0,2019-12-29T08:05:33+00:00,0
3ea6f022-2ef7-43b3-9ff5-6aafff504cc2_223,3ea6f0222ef743b39ff56aafff504cc2,223,120000,90,7776,42.8641975308642,6073,33.462962962963,4224,23.283950617284,7004,5470,3804,7776,6073,4224,4,10,34,1,400,4,2020-02-11T11:36:41+00:00,0
3ea6f022-2ef7-43b3-9ff5-6aafff504cc2_118,3ea6f0222ef743b39ff56aafff504cc2,118,81000,90,4235,23.3518518518519,7770,42.8271604938272,6064,33.4320987654321,3814,7000,5462,4235,7770,6064,2,10,32,1,400,4,2019-09-07T11:09:54+00:00,0
0ed82df7-f94c-41fc-80b1-7f12b87fc250_195,0ed82df7f94c41fc80b17f12b87fc250,195,85000,90,3996,24.6666666666667,5737,35.4135802469136,7417,45.783950617284,3552,5100,6592,3996,5737,7417,2,10,32,1,400,0,2019-12-27T07:00:28+00:00,0
0ed82df7-f94c-41fc-80b1-7f12b87fc250_189,0ed82df7f94c41fc80b17f12b87fc250,189,85000,90,6965,42.9938271604938,5364,33.1111111111111,3801,23.462962962963,6192,4768,3378,6965,5364,3801,3,10,33,1,400,0,2019-12-21T16:05:21+00:00,0
0ed82df7-f94c-41fc-80b1-7f12b87fc250_194,0ed82df7f94c41fc80b17f12b87fc250,194,109000,90,8337,45.9567901234568,4512,24.8641975308642,6348,34.9876543209877,7510,4064,5718,8337,4512,6348,4,10,34,1,400,4,2019-12-28T14:41:29+00:00,0
0ed82df7-f94c-41fc-80b1-7f12b87fc250_658,0ed82df7f94c41fc80b17f12b87fc250,658,101250,90,3847,21.2037037037037,6275,34.5864197530864,8853,48.7962962962963,3466,5652,7974,3847,6275,8853,8,10,38,1,400,4,2021-08-20T08:42:31+00:00,0
1f3859a7-0367-45be-a5e3-00ab8adbe97c_250,1f3859a7036745bea5e300ab8adbe97c,250,107000,90,7372,45.5061728395062,5727,35.3518518518518,4057,25.0432098765432,6552,5090,3606,7372,5727,4057,3,10,33,1,400,0,2020-03-28T10:02:12+00:00,0
1f3859a7-0367-45be-a5e3-00ab8adbe97c_286,1f3859a7036745bea5e300ab8adbe97c,286,873200,90,7841,43.2160493827161,4256,23.4567901234568,6053,33.3641975308642,7064,3834,5452,7841,4256,6053,10,10,45,1,400,4,2020-05-31T08:50:28+00:00,0
1f3859a7-0367-45be-a5e3-00ab8adbe97c_118,1f3859a7036745bea5e300ab8adbe97c,118,92500,90,4235,23.3518518518519,7770,42.8271604938272,6064,33.4320987654321,3814,7000,5462,4235,7770,6064,10,10,40,1,400,4,2019-09-04T08:45:46+00:00,0
f071dc11-4709-4b5f-b6d1-04d1ae5d2d25_9002,f071dc1147094b5fb6d104d1ae5d2d25,9002,79400,90,5359,33.0802469135802,7033,43.4135802469136,3791,23.4012345679012,4764,6252,3370,5359,7033,3791,4,10,34,1,400,0,2019-09-13T18:56:37+00:00,0
f071dc11-4709-4b5f-b6d1-04d1ae5d2d25_106,f071dc1147094b5fb6d104d1ae5d2d25,106,79400,90,5571,34.3888888888889,5451,33.6481481481482,5441,33.5864197530864,4952,4846,4836,5571,5451,5441,4,10,24,1,400,0,2019-08-30T19:48:26+00:00,0
f071dc11-4709-4b5f-b6d1-04d1ae5d2d25_170,f071dc1147094b5fb6d104d1ae5d2d25,170,113500,90,5342,32.9753086419753,6994,43.1728395061728,3795,23.4259259259259,4748,6216,3374,5342,6994,3795,5,10,35,1,400,0,2019-11-13T19:23:04+00:00,0
f071dc11-4709-4b5f-b6d1-04d1ae5d2d25_149,f071dc1147094b5fb6d104d1ae5d2d25,149,80000,90,3784,23.358024691358,5353,33.0432098765432,6992,43.1604938271605,3364,4758,6216,3784,5353,6992,3,10,33,1,400,0,2019-09-30T19:55:34+00:00,0
e8e6de62-48f2-4364-a22b-3bc4f796a30d_304,e8e6de6248f24364a22b3bc4f796a30d,304,177000,90,5690,35.1234567901235,4023,24.8333333333333,7458,46.037037037037,5058,3576,6630,5690,4023,7458,7,10,37,1,400,0,2020-07-03T00:52:15+00:00,0
e8e6de62-48f2-4364-a22b-3bc4f796a30d_305,e8e6de6248f24364a22b3bc4f796a30d,305,105000,90,4035,24.9074074074074,7440,45.9259259259259,5700,35.1851851851852,3586,6614,5066,4035,7440,5700,3,10,33,1,400,0,2020-06-29T13:31:59+00:00,0
e8e6de62-48f2-4364-a22b-3bc4f796a30d_260,e8e6de6248f24364a22b3bc4f796a30d,260,407500,90,4278,23.5679012345679,6013,33.141975308642,7856,43.3086419753086,3854,5416,7076,4278,6013,7856,10,10,40,1,400,4,2020-04-20T23:47:41+00:00,0
e8e6de62-48f2-4364-a22b-3bc4f796a30d_250,e8e6de6248f24364a22b3bc4f796a30d,250,209000,90,7372,45.5061728395062,5727,35.3518518518518,4057,25.0432098765432,6552,5090,3606,7372,5727,4057,8,10,38,1,400,0,2020-03-28T12:08:20+00:00,0
e8e6de62-48f2-4364-a22b-3bc4f796a30d_206,e8e6de6248f24364a22b3bc4f796a30d,206,0,1,1329,24.8408163265306,2484,46.4326530612245,1932,36.1061224489796,1326,2479,1928,1329,2484,1932,1,10,31,1,300,0,2020-02-29T23:30:08+00:00,0
1574bd58-b4c6-4317-a65a-9f51e433c5b2_195,1574bd58b4c64317a65a9f51e433c5b2,195,83500,90,3996,24.6666666666667,5737,35.4135802469136,7417,45.783950617284,3552,5100,6592,3996,5737,7417,3,10,33,1,400,0,2019-12-30T17:20:40+00:00,0
1574bd58-b4c6-4317-a65a-9f51e433c5b2_251,1574bd58b4c64317a65a9f51e433c5b2,251,80000,90,5696,35.1604938271605,7423,45.820987654321,4043,24.9567901234568,5064,6598,3594,5696,7423,4043,1,10,31,1,400,0,2020-03-28T10:54:00+00:00,0
1574bd58-b4c6-4317-a65a-9f51e433c5b2_105,1574bd58b4c64317a65a9f51e433c5b2,105,80000,90,5496,33.9259259259259,5517,34.0555555555556,5416,33.4320987654321,4886,4904,4814,5496,5517,5416,1,10,26,1,400,0,2020-02-22T07:30:34+00:00,0
1574bd58-b4c6-4317-a65a-9f51e433c5b2_250,1574bd58b4c64317a65a9f51e433c5b2,250,80000,90,7372,45.5061728395062,5727,35.3518518518518,4057,25.0432098765432,6552,5090,3606,7372,5727,4057,1,10,31,1,400,0,2020-03-29T18:18:32+00:00,0
1574bd58-b4c6-4317-a65a-9f51e433c5b2_125,1574bd58b4c64317a65a9f51e433c5b2,125,48000,70,5045,36.7755102040816,5069,36.9387755102041,5091,37.1183673469388,4402,4422,4442,5045,5069,5091,2,10,32,1,300,4,2019-09-13T06:50:30+00:00,0
f745fade-e3ff-4bea-9a1f-946d9267d3e8_286,f745fadee3ff4bea9a1f946d9267d3e8,286,111500,90,7001,43.2160493827161,3800,23.4567901234568,5405,33.3641975308642,6224,3378,4804,7001,3800,5405,4,10,39,1,400,0,2020-07-12T14:30:04+00:00,0
f745fade-e3ff-4bea-9a1f-946d9267d3e8_9002,f745fadee3ff4bea9a1f946d9267d3e8,9002,79500,90,6003,33.0802469135802,7877,43.4135802469136,4247,23.4012345679012,5408,7096,3826,6003,7877,4247,4,10,34,1,400,4,2020-06-20T16:48:57+00:00,0
f745fade-e3ff-4bea-9a1f-946d9267d3e8_311,f745fadee3ff4bea9a1f946d9267d3e8,311,91500,90,4916,27.0864197530864,3376,18.6172839506173,6279,34.6111111111111,4428,3040,5656,4916,3376,6279,5,10,35,1,300,4,2020-07-11T00:33:11+00:00,0
f745fade-e3ff-4bea-9a1f-946d9267d3e8_408,f745fadee3ff4bea9a1f946d9267d3e8,408,116500,90,8573,52.9197530864198,5754,35.5185185185185,2928,18.0740740740741,7620,5114,2602,8573,5754,2928,4,10,34,1,400,0,2020-09-29T10:13:53+00:00,0
f745fade-e3ff-4bea-9a1f-946d9267d3e8_363,f745fadee3ff4bea9a1f946d9267d3e8,363,48000,70,4934,35.9673469387755,3464,25.2408163265306,6413,46.734693877551,4304,3022,5596,4934,3464,6413,1,10,31,1,300,4,2020-07-19T03:58:12+00:00,0
18d6fa1e-e867-4260-9000-8aca42e4513c_9002,18d6fa1ee867426090008aca42e4513c,9002,79500,90,5359,33.0802469135802,7033,43.4135802469136,3791,23.4012345679012,4764,6252,3370,5359,7033,3791,3,10,33,1,400,0,2019-12-25T21:36:34+00:00,0
18d6fa1e-e867-4260-9000-8aca42e4513c_195,18d6fa1ee867426090008aca42e4513c,195,87800,90,3996,24.6666666666667,5737,35.4135802469136,7417,45.783950617284,3552,5100,6592,3996,5737,7417,3,10,33,1,400,0,2019-12-28T16:09:01+00:00,0
18d6fa1e-e867-4260-9000-8aca42e4513c_143,18d6fa1ee867426090008aca42e4513c,143,105100,90,3748,23.1358024691358,5410,33.3950617283951,6970,43.0246913580247,3332,4808,6196,3748,5410,6970,4,10,34,1,400,0,2019-12-21T21:07:58+00:00,0
18d6fa1e-e867-4260-9000-8aca42e4513c_189,18d6fa1ee867426090008aca42e4513c,189,83500,90,7174,42.9938271604938,5525,33.1111111111111,3915,23.462962962963,6401,4929,3492,7174,5525,3915,5,10,35,1,400,1,2019-12-21T21:12:57+00:00,0
18d6fa1e-e867-4260-9000-8aca42e4513c_183,18d6fa1ee867426090008aca42e4513c,183,0,1,2403,29.6666666666667,3139,38.75,1716,21.1888888888889,2403,3139,1716,2406,3143,1719,1,10,31,0,1,0,2020-02-29T07:51:56+00:00,0
b7eb104b-a2ed-4e63-8217-ebc4bf4940ec_306,b7eb104ba2ed4e638217ebc4bf4940ec,306,81500,90,7891,43.5,6090,33.5679012345679,4271,23.5493827160494,7108,5486,3848,7891,6090,4271,3,10,33,1,400,4,2020-07-04T11:32:18+00:00,0
b7eb104b-a2ed-4e63-8217-ebc4bf4940ec_307,b7eb104ba2ed4e638217ebc4bf4940ec,307,87500,90,5398,33.320987654321,3791,23.4012345679012,7037,43.4382716049383,4798,3370,6256,5398,3791,7037,2,10,32,1,400,0,2020-07-12T06:20:05+00:00,0
b7eb104b-a2ed-4e63-8217-ebc4bf4940ec_286,b7eb104ba2ed4e638217ebc4bf4940ec,286,80000,90,7001,43.2160493827161,3800,23.4567901234568,5405,33.3641975308642,6224,3378,4804,7001,3800,5405,2,10,37,1,400,0,2020-07-12T14:28:26+00:00,0
b875068e-cba2-46a3-bfbd-c7c0447bf995_375,b875068ecba246a3bfbdc7c0447bf995,375,80000,90,5417,33.4382716049383,3793,23.4135802469136,7035,43.4259259259259,4816,3372,6254,5417,3793,7035,1,10,31,1,400,0,2020-08-03T10:54:00+00:00,0
b875068e-cba2-46a3-bfbd-c7c0447bf995_374,b875068ecba246a3bfbdc7c0447bf995,374,88000,90,7042,43.4691358024691,3806,23.4938271604938,5425,33.4876543209876,6260,3384,4822,7042,3806,5425,1,10,31,1,400,0,2020-08-03T10:54:00+00:00,0
b875068e-cba2-46a3-bfbd-c7c0447bf995_189,b875068ecba246a3bfbdc7c0447bf995,189,79700,90,7801,42.9938271604938,6008,33.1111111111111,4257,23.462962962963,7028,5412,3834,7801,6008,4257,5,10,35,1,400,4,2020-06-30T10:44:52+00:00,0
b875068e-cba2-46a3-bfbd-c7c0447bf995_392,b875068ecba246a3bfbdc7c0447bf995,392,80000,90,5415,33.4259259259259,7042,43.4691358024691,3804,23.4814814814815,4814,6260,3382,5415,7042,3804,1,10,31,1,400,0,2020-08-31T08:24:16+00:00,0
b875068e-cba2-46a3-bfbd-c7c0447bf995_230,b875068ecba246a3bfbdc7c0447bf995,230,79400,90,4600,28.3950617283951,5360,33.0864197530864,6187,38.1913580246914,4088,4764,5500,4600,5360,6187,2,10,32,1,400,0,2020-06-30T16:53:54+00:00,0
a8d35fc6-5e68-4271-b1ab-a73ab70096c7_409,a8d35fc65e684271b1aba73ab70096c7,409,79600,90,5760,35.5555555555556,8550,52.7777777777778,2872,17.7283950617284,5120,7600,2552,5760,8550,2872,1,10,31,1,400,0,2020-09-29T01:09:54+00:00,0
a8d35fc6-5e68-4271-b1ab-a73ab70096c7_305,a8d35fc65e684271b1aba73ab70096c7,305,79600,90,4035,24.9074074074074,7440,45.9259259259259,5700,35.1851851851852,3586,6614,5066,4035,7440,5700,6,10,36,1,400,0,2020-07-01T23:57:03+00:00,0
a8d35fc6-5e68-4271-b1ab-a73ab70096c7_380,a8d35fc65e684271b1aba73ab70096c7,380,80400,90,3800,23.4567901234568,7022,43.3456790123457,5407,33.3765432098765,3378,6242,4806,3800,7022,5407,1,10,31,1,400,0,2020-09-30T03:28:09+00:00,0
a8d35fc6-5e68-4271-b1ab-a73ab70096c7_304,a8d35fc65e684271b1aba73ab70096c7,304,79600,90,5690,35.1234567901235,4023,24.8333333333333,7458,46.037037037037,5058,3576,6630,5690,4023,7458,10,10,40,1,400,0,2020-06-30T07:46:31+00:00,0
76b82f9f-4e42-43fd-9cae-c9f6dc80c699_106,76b82f9f4e4243fd9caec9f6dc80c699,106,82100,90,5571,34.3888888888889,5451,33.6481481481482,5441,33.5864197530864,4952,4846,4836,5571,5451,5441,3,10,23,1,400,0,2020-02-26T15:16:18+00:00,0
76b82f9f-4e42-43fd-9cae-c9f6dc80c699_9001,76b82f9f4e4243fd9caec9f6dc80c699,9001,80200,90,5384,33.2345679012346,3791,23.4012345679012,7015,43.3024691358025,4786,3370,6236,5384,3791,7015,2,10,32,1,400,0,2020-03-05T10:47:21+00:00,0
76b82f9f-4e42-43fd-9cae-c9f6dc80c699_107,76b82f9f4e4243fd9caec9f6dc80c699,107,80600,90,5366,33.1234567901235,3974,24.5308641975309,6851,42.2901234567901,4770,3532,6090,5366,3974,6851,2,10,32,1,400,0,2020-03-06T16:50:01+00:00,0
76b82f9f-4e42-43fd-9cae-c9f6dc80c699_108,76b82f9f4e4243fd9caec9f6dc80c699,108,81500,90,7681,42.3271604938272,4367,24.0679012345679,6008,33.1111111111111,6920,3934,5412,7681,4367,6008,9,10,39,1,400,4,2020-02-26T15:18:43+00:00,0
ab49fe4c-ce0d-4e5d-a797-4fcebe6047bc_107,ab49fe4cce0d4e5da7974fcebe6047bc,107,110000,90,6171,33.1234567901235,4569,24.5308641975309,7881,42.2901234567901,5575,4127,7120,6171,4569,7881,10,12,40,1,400,5,2019-10-11T12:41:34+00:00,0
ab49fe4c-ce0d-4e5d-a797-4fcebe6047bc_119,ab49fe4cce0d4e5da7974fcebe6047bc,119,79500,90,7771,42.8333333333333,6002,33.0740740740741,4267,23.5246913580247,7000,5406,3844,7771,6002,4267,10,10,40,1,400,4,2019-09-09T14:32:09+00:00,0
ab49fe4c-ce0d-4e5d-a797-4fcebe6047bc_260,ab49fe4cce0d4e5da7974fcebe6047bc,260,79300,90,4278,23.5679012345679,6013,33.141975308642,7856,43.3086419753086,3854,5416,7076,4278,6013,7856,10,10,40,1,400,4,2020-04-15T16:28:47+00:00,0
ab49fe4c-ce0d-4e5d-a797-4fcebe6047bc_628,ab49fe4cce0d4e5da7974fcebe6047bc,628,189500,90,7232,44.641975308642,5583,34.462962962963,3912,24.1481481481481,6428,4962,3478,7232,5583,3912,4,10,34,1,400,0,2021-07-07T11:13:29+00:00,0
53891a8c-49a9-4138-88f3-81cbbb1705f2_234,53891a8c49a9413888f381cbbb1705f2,234,79600,90,5534,33.1666666666667,3887,23.2962962962963,7196,43.1234567901235,4937,3467,6420,5534,3887,7196,2,10,32,1,400,1,2020-10-13T12:58:20+00:00,0
53891a8c-49a9-4138-88f3-81cbbb1705f2_9002,53891a8c49a9413888f381cbbb1705f2,9002,79450,90,5520,33.0802469135802,7244,43.4135802469136,3905,23.4012345679012,4925,6463,3484,5520,7244,3905,3,10,33,1,400,1,2020-09-10T11:15:28+00:00,0
53891a8c-49a9-4138-88f3-81cbbb1705f2_386,53891a8c49a9413888f381cbbb1705f2,386,79600,90,3792,23.4074074074074,5423,33.4753086419753,7018,43.320987654321,3370,4820,6238,3792,5423,7018,3,10,33,1,400,0,2020-09-12T15:06:26+00:00,0
53891a8c-49a9-4138-88f3-81cbbb1705f2_362,53891a8c49a9413888f381cbbb1705f2,362,80100,90,7017,43.3148148148148,5400,33.3333333333333,3780,23.3333333333333,6238,4800,3360,7017,5400,3780,2,10,32,1,400,0,2020-09-08T05:35:39+00:00,0
53891a8c-49a9-4138-88f3-81cbbb1705f2_307,53891a8c49a9413888f381cbbb1705f2,307,63000,80,4798,29.9888888888889,3370,21.0611111111111,6256,39.0944444444444,4798,3370,6256,5065,3557,6603,2,10,32,0,92,0,2021-02-13T05:27:31+00:00,0
1f2925fb-4832-40f3-9fc1-3ebaf6a950af_109,1f2925fb483240f39fc13ebaf6a950af,109,594500,90,6170,33.1172839506173,4368,23.4444444444444,8050,43.2098765432099,5573,3946,7272,6170,4368,8050,10,12,40,1,400,5,2020-02-27T00:23:33+00:00,0
1f2925fb-4832-40f3-9fc1-3ebaf6a950af_149,1f2925fb483240f39fc13ebaf6a950af,149,82500,90,4240,23.358024691358,5997,33.0432098765432,7832,43.1604938271605,3820,5402,7056,4240,5997,7832,5,10,35,1,400,4,2020-04-11T21:14:08+00:00,0
1f2925fb-4832-40f3-9fc1-3ebaf6a950af_307,1f2925fb483240f39fc13ebaf6a950af,307,62500,80,5713,33.320987654321,4013,23.4012345679012,7447,43.4382716049383,5446,3826,7100,5713,4013,7447,3,10,33,1,400,4,2020-07-12T00:16:16+00:00,0
1f2925fb-4832-40f3-9fc1-3ebaf6a950af_9003,1f2925fb483240f39fc13ebaf6a950af,9003,106850,90,8077,43.3456790123457,6155,33.0246913580247,4345,23.3333333333333,7297,5561,3925,8077,6155,4345,10,12,40,1,400,5,2019-10-19T12:05:47+00:00,0
1f2925fb-4832-40f3-9fc1-3ebaf6a950af_106,1f2925fb483240f39fc13ebaf6a950af,106,0,1,2510,34.3888888888889,2457,33.6481481481482,2452,33.5864197530864,2507,2453,2448,2510,2457,2452,1,10,21,1,400,0,2020-11-15T03:15:42+00:00,0
c7e45865-e6b8-42ae-bced-1b376eb31712_105,c7e45865e6b842aebced1b376eb31712,105,0,1,3137,33.9259259259259,3150,34.0555555555556,3088,33.4320987654321,3134,3147,3085,3137,3150,3088,1,10,26,1,400,4,2020-06-22T15:03:17+00:00,0
c7e45865-e6b8-42ae-bced-1b376eb31712_248,c7e45865e6b842aebced1b376eb31712,248,57900,70,4933,35.9591836734694,4866,35.4775510204082,4964,36.1795918367347,4304,4246,4330,4933,4866,4964,2,10,27,1,300,4,2020-04-16T16:22:48+00:00,0
c7e45865-e6b8-42ae-bced-1b376eb31712_252,c7e45865e6b842aebced1b376eb31712,252,79900,90,6932,38.1975308641975,5128,28.2716049382716,6060,33.4074074074074,6244,4620,5458,6932,5128,6060,4,10,39,1,400,4,2020-04-07T13:51:24+00:00,0
c7e45865-e6b8-42ae-bced-1b376eb31712_205,c7e45865e6b842aebced1b376eb31712,205,201500,90,7793,42.9444444444444,6069,33.4382716049383,4225,23.2901234567901,7020,5468,3806,7793,6069,4225,5,10,40,1,400,4,2020-10-15T16:13:23+00:00,0
ec36ba26-1aba-4314-b03f-eacc07314372_9003,ec36ba261aba4314b03feacc07314372,9003,88750,90,7866,43.3456790123457,5994,33.0246913580247,4232,23.3333333333333,7086,5400,3812,7866,5994,4232,3,10,33,1,400,4,2021-02-14T13:12:52+00:00,0
ec36ba26-1aba-4314-b03f-eacc07314372_170,ec36ba261aba4314b03feacc07314372,170,79700,90,5982,32.9753086419753,7834,43.1728395061728,4251,23.4259259259259,5388,7056,3830,5982,7834,4251,3,10,33,1,400,4,2020-04-16T08:33:36+00:00,0
ec36ba26-1aba-4314-b03f-eacc07314372_118,ec36ba261aba4314b03feacc07314372,118,80000,90,4235,23.3518518518519,7770,42.8271604938272,6064,33.4320987654321,3814,7000,5462,4235,7770,6064,3,10,33,1,400,4,2020-02-27T15:27:34+00:00,0
ec36ba26-1aba-4314-b03f-eacc07314372_516,ec36ba261aba4314b03feacc07314372,516,80000,90,2928,18.0740740740741,5760,35.5555555555556,8583,52.9814814814815,2602,5120,7630,2928,5760,8583,4,10,34,1,400,0,2021-03-29T10:20:01+00:00,0
01562b86-d9d3-4318-bcc6-6fa96e41e5c2_572,01562b86d9d34318bcc66fa96e41e5c2,572,123400,90,2943,18.1666666666667,8608,53.1358024691358,5777,35.6604938271605,2616,7652,5136,2943,8608,5777,5,10,35,1,400,0,2021-06-29T11:35:34+00:00,0
01562b86-d9d3-4318-bcc6-6fa96e41e5c2_573,01562b86d9d34318bcc66fa96e41e5c2,573,80000,90,8583,52.9814814814815,2942,18.1604938271605,5773,35.6358024691358,7630,2616,5132,8583,2942,5773,2,10,32,1,400,0,2021-06-29T11:36:29+00:00,0
01562b86-d9d3-4318-bcc6-6fa96e41e5c2_658,01562b86d9d34318bcc66fa96e41e5c2,658,125000,90,3847,21.2037037037037,6275,34.5864197530864,8853,48.7962962962963,3466,5652,7974,3847,6275,8853,10,10,40,1,400,4,2021-08-20T07:01:25+00:00,0
01562b86-d9d3-4318-bcc6-6fa96e41e5c2_178,01562b86d9d34318bcc66fa96e41e5c2,178,437000,90,4240,23.358024691358,7844,43.2345679012346,6023,33.2037037037037,3820,7066,5426,4240,7844,6023,10,10,40,1,400,4,2021-07-27T05:42:03+00:00,0
c4749ee0-12e6-4225-9c63-cab4b8518025_262,c4749ee012e642259c63cab4b8518025,262,0,1,1917,31.4285714285714,1629,26.7,2196,36.0,1917,1629,2196,1922,1633,2201,1,10,31,0,300,0,2020-08-10T15:27:42+00:00,0
c4749ee0-12e6-4225-9c63-cab4b8518025_121,c4749ee012e642259c63cab4b8518025,121,79600,90,7018,43.320987654321,3745,23.1172839506173,5357,33.0679012345679,6238,3328,4762,7018,3745,5357,3,10,33,1,400,0,2020-08-10T15:27:42+00:00,0
c4749ee0-12e6-4225-9c63-cab4b8518025_159,c4749ee012e642259c63cab4b8518025,159,79600,90,5387,33.2530864197531,6939,42.8333333333333,3794,23.4197530864198,4788,6168,3372,5387,6939,3794,4,10,34,1,400,0,2020-07-31T15:29:59+00:00,0
bac2b747-519e-4af0-9751-e7614674367f_115,bac2b747519e4af09751e7614674367f,115,99250,90,3789,23.3888888888889,5379,33.2037037037037,6962,42.9753086419753,3368,4782,6188,3789,5379,6962,3,10,33,1,400,0,2020-07-15T10:35:03+00:00,0
bac2b747-519e-4af0-9751-e7614674367f_306,bac2b747519e4af09751e7614674367f,306,81100,90,7258,43.5,5601,33.5679012345679,3929,23.5493827160494,6475,4997,3506,7258,5601,3929,4,10,34,1,400,1,2020-07-07T21:58:15+00:00,0
bac2b747-519e-4af0-9751-e7614674367f_133,bac2b747519e4af09751e7614674367f,133,79950,90,3808,23.5061728395062,6967,43.0061728395062,5348,33.0123456790123,3384,6192,4754,3808,6967,5348,2,10,32,1,400,0,2020-07-15T10:34:14+00:00,0
bac2b747-519e-4af0-9751-e7614674367f_242,bac2b747519e4af09751e7614674367f,242,79600,90,7004,43.2345679012346,3747,23.1296296296296,5384,33.2345679012346,6226,3330,4786,7004,3747,5384,2,10,32,1,400,0,2020-07-09T17:55:28+00:00,0
bac2b747-519e-4af0-9751-e7614674367f_360,bac2b747519e4af09751e7614674367f,360,79600,90,6279,34.6111111111111,3376,18.6172839506173,4916,27.0864197530864,5656,3040,4428,6279,3376,4916,5,10,40,1,300,4,2020-07-24T12:21:16+00:00,0
d67f9936-e8db-450b-a812-ee81875a43c2_108,d67f9936e8db450ba812ee81875a43c2,108,122450,90,7887,42.3271604938272,4484,24.0679012345679,6169,33.1111111111111,7126,4051,5573,7887,4484,6169,12,12,50,1,400,5,2019-11-28T22:35:25+00:00,0
d67f9936-e8db-450b-a812-ee81875a43c2_286,d67f9936e8db450ba812ee81875a43c2,286,80000,90,7841,43.2160493827161,4256,23.4567901234568,6053,33.3641975308642,7064,3834,5452,7841,4256,6053,1,10,36,1,400,4,2020-11-29T07:02:46+00:00,0
d67f9936-e8db-450b-a812-ee81875a43c2_269,d67f9936e8db450ba812ee81875a43c2,269,80000,90,5998,33.0493827160494,7865,43.3395061728395,4286,23.6172839506173,5404,7084,3860,5998,7865,4286,1,10,31,1,400,4,2020-11-28T07:02:29+00:00,0
d67f9936-e8db-450b-a812-ee81875a43c2_195,d67f9936e8db450ba812ee81875a43c2,195,214500,90,4476,24.6666666666667,6425,35.4135802469136,8309,45.783950617284,4032,5788,7484,4476,6425,8309,10,10,40,1,400,4,2019-12-28T15:49:50+00:00,0
d67f9936-e8db-450b-a812-ee81875a43c2_519,d67f9936e8db450ba812ee81875a43c2,519,135000,90,6324,34.8641975308642,8773,48.3518518518518,3830,21.0987654320988,5696,7902,3450,6324,8773,3830,10,10,40,1,400,4,2021-04-02T07:09:27+00:00,0
632de48b-c07f-4de5-ad65-2df69a28c524_195,632de48bc07f4de5ad652df69a28c524,195,476850,90,3996,24.6666666666667,5737,35.4135802469136,7417,45.783950617284,3552,5100,6592,3996,5737,7417,10,10,40,1,400,0,2019-12-29T16:01:11+00:00,0
632de48b-c07f-4de5-ad65-2df69a28c524_104,632de48bc07f4de5ad652df69a28c524,104,79600,90,5436,33.5555555555556,5497,33.9320987654321,5503,33.9691358024691,4832,4886,4892,5436,5497,5503,5,10,25,1,400,0,2019-09-09T05:29:21+00:00,0
632de48b-c07f-4de5-ad65-2df69a28c524_107,632de48bc07f4de5ad652df69a28c524,107,80000,90,5366,33.1234567901235,3974,24.5308641975309,6851,42.2901234567901,4770,3532,6090,5366,3974,6851,5,10,35,1,400,0,2019-09-14T16:56:25+00:00,0
632de48b-c07f-4de5-ad65-2df69a28c524_9002,632de48bc07f4de5ad652df69a28c524,9002,79750,90,5359,33.0802469135802,7033,43.4135802469136,3791,23.4012345679012,4764,6252,3370,5359,7033,3791,5,10,35,1,400,0,2019-08-30T10:07:32+00:00,0
83ff26b5-b52f-4c9c-b547-04d82ac59e33_222,83ff26b5b52f4c9cb54704d82ac59e33,222,82500,90,3818,23.5679012345679,6972,43.037037037037,5414,33.4197530864198,3394,6198,4812,3818,6972,5414,3,10,33,1,400,0,2020-02-19T12:24:55+00:00,0
83ff26b5-b52f-4c9c-b547-04d82ac59e33_106,83ff26b5b52f4c9cb54704d82ac59e33,106,80300,90,5571,34.3888888888889,5451,33.6481481481482,5441,33.5864197530864,4952,4846,4836,5571,5451,5441,2,10,22,1,400,0,2020-03-03T13:08:01+00:00,0
83ff26b5-b52f-4c9c-b547-04d82ac59e33_223,83ff26b5b52f4c9cb54704d82ac59e33,223,83200,90,6944,42.8641975308642,5421,33.462962962963,3772,23.283950617284,6172,4818,3352,6944,5421,3772,2,10,32,1,400,0,2020-03-11T12:13:53+00:00,0
83ff26b5-b52f-4c9c-b547-04d82ac59e33_110,83ff26b5b52f4c9cb54704d82ac59e33,110,80000,90,6967,43.0061728395062,5363,33.1049382716049,3802,23.4691358024691,6192,4768,3380,6967,5363,3802,3,10,33,1,400,0,2020-03-03T13:08:01+00:00,0
