id_,idol_type,card_id
cf0dd2d100d54e3fb67785f4a05aff52,2,cf0dd2d1-00d5-4e3f-b677-85f4a05aff52_573
cf0dd2d100d54e3fb67785f4a05aff52,3,cf0dd2d1-00d5-4e3f-b677-85f4a05aff52_230
cf0dd2d100d54e3fb67785f4a05aff52,1,cf0dd2d1-00d5-4e3f-b677-85f4a05aff52_104
cf0dd2d100d54e3fb67785f4a05aff52,4,cf0dd2d1-00d5-4e3f-b677-85f4a05aff52_574
e62b8b7520c94cd5a1d7ad893f69beb5,1,e62b8b75-20c9-4cd5-a1d7-ad893f69beb5_104
e62b8b7520c94cd5a1d7ad893f69beb5,2,e62b8b75-20c9-4cd5-a1d7-ad893f69beb5_105
e62b8b7520c94cd5a1d7ad893f69beb5,3,e62b8b75-20c9-4cd5-a1d7-ad893f69beb5_9003
e62b8b7520c94cd5a1d7ad893f69beb5,4,e62b8b75-20c9-4cd5-a1d7-ad893f69beb5_9001
44bb7a46e6964ba382047b0c20dba314,2,44bb7a46-e696-4ba3-8204-7b0c20dba314_110
44bb7a46e6964ba382047b0c20dba314,3,44bb7a46-e696-4ba3-8204-7b0c20dba314_307
44bb7a46e6964ba382047b0c20dba314,1,44bb7a46-e696-4ba3-8204-7b0c20dba314_121
44bb7a46e6964ba382047b0c20dba314,4,44bb7a46-e696-4ba3-8204-7b0c20dba314_664
b2cd8855a1174e1a9f0475f16f2de978,3,b2cd8855-a117-4e1a-9f04-75f16f2de978_392
b2cd8855a1174e1a9f0475f16f2de978,1,b2cd8855-a117-4e1a-9f04-75f16f2de978_133
b2cd8855a1174e1a9f0475f16f2de978,2,b2cd8855-a117-4e1a-9f04-75f16f2de978_359
b2cd8855a1174e1a9f0475f16f2de978,4,b2cd8855-a117-4e1a-9f04-75f16f2de978_462
515b0f54016346ae8cad7aee753c604f,2,515b0f54-0163-46ae-8cad-7aee753c604f_108
515b0f54016346ae8cad7aee753c604f,3,515b0f54-0163-46ae-8cad-7aee753c604f_105
515b0f54016346ae8cad7aee753c604f,1,515b0f54-0163-46ae-8cad-7aee753c604f_9001
515b0f54016346ae8cad7aee753c604f,4,515b0f54-0163-46ae-8cad-7aee753c604f_119
d57d274c1340475593926e615dace84d,1,d57d274c-1340-4755-9392-6e615dace84d_561
d57d274c1340475593926e615dace84d,2,d57d274c-1340-4755-9392-6e615dace84d_567
d57d274c1340475593926e615dace84d,3,d57d274c-1340-4755-9392-6e615dace84d_108
d57d274c1340475593926e615dace84d,4,d57d274c-1340-4755-9392-6e615dace84d_460
f7c10fe1d5784ad08f3bc883ea9d07f7,2,f7c10fe1-d578-4ad0-8f3b-c883ea9d07f7_107
f7c10fe1d5784ad08f3bc883ea9d07f7,3,f7c10fe1-d578-4ad0-8f3b-c883ea9d07f7_386
f7c10fe1d5784ad08f3bc883ea9d07f7,1,f7c10fe1-d578-4ad0-8f3b-c883ea9d07f7_514
f7c10fe1d5784ad08f3bc883ea9d07f7,4,f7c10fe1-d578-4ad0-8f3b-c883ea9d07f7_572
4328464cd1064d439495aaa9ca55f24e,2,4328464c-d106-4d43-9495-aaa9ca55f24e_304
4328464cd1064d439495aaa9ca55f24e,3,4328464c-d106-4d43-9495-aaa9ca55f24e_115
4328464cd1064d439495aaa9ca55f24e,1,4328464c-d106-4d43-9495-aaa9ca55f24e_303
4328464cd1064d439495aaa9ca55f24e,4,4328464c-d106-4d43-9495-aaa9ca55f24e_686
9e09d882cd714d08954a9114dd3a9f76,3,9e09d882-cd71-4d08-954a-9114dd3a9f76_408
9e09d882cd714d08954a9114dd3a9f76,1,9e09d882-cd71-4d08-954a-9114dd3a9f76_462
9e09d882cd714d08954a9114dd3a9f76,2,9e09d882-cd71-4d08-954a-9114dd3a9f76_194
9e09d882cd714d08954a9114dd3a9f76,4,9e09d882-cd71-4d08-954a-9114dd3a9f76_9003
12c7f5657c404a4fb8adf7bc6d1b1934,3,12c7f565-7c40-4a4f-b8ad-f7bc6d1b1934_108
12c7f5657c404a4fb8adf7bc6d1b1934,1,12c7f565-7c40-4a4f-b8ad-f7bc6d1b1934_9001
12c7f5657c404a4fb8adf7bc6d1b1934,2,12c7f565-7c40-4a4f-b8ad-f7bc6d1b1934_194
12c7f5657c404a4fb8adf7bc6d1b1934,4,12c7f565-7c40-4a4f-b8ad-f7bc6d1b1934_9001
639228a1456148b993a72bfe23536a2a,2,639228a1-4561-48b9-93a7-2bfe23536a2a_137
639228a1456148b993a72bfe23536a2a,3,639228a1-4561-48b9-93a7-2bfe23536a2a_9003
639228a1456148b993a72bfe23536a2a,1,639228a1-4561-48b9-93a7-2bfe23536a2a_143
639228a1456148b993a72bfe23536a2a,4,639228a1-4561-48b9-93a7-2bfe23536a2a_631
3c7f027865b94bd5bb8601bacac3f07c,2,3c7f0278-65b9-4bd5-bb86-01bacac3f07c_368
3c7f027865b94bd5bb8601bacac3f07c,3,3c7f0278-65b9-4bd5-bb86-01bacac3f07c_223
3c7f027865b94bd5bb8601bacac3f07c,1,3c7f0278-65b9-4bd5-bb86-01bacac3f07c_397
3c7f027865b94bd5bb8601bacac3f07c,4,3c7f0278-65b9-4bd5-bb86-01bacac3f07c_108
74198e30fb2f478cae8579e3b343c5c1,2,74198e30-fb2f-478c-ae85-79e3b343c5c1_60
74198e30fb2f478cae8579e3b343c5c1,3,74198e30-fb2f-478c-ae85-79e3b343c5c1_61
74198e30fb2f478cae8579e3b343c5c1,1,74198e30-fb2f-478c-ae85-79e3b343c5c1_59
74198e30fb2f478cae8579e3b343c5c1,4,74198e30-fb2f-478c-ae85-79e3b343c5c1_60
93bb690a990e4cf6b5e6bdf00dd419d2,3,93bb690a-990e-4cf6-b5e6-bdf00dd419d2_126
93bb690a990e4cf6b5e6bdf00dd419d2,1,93bb690a-990e-4cf6-b5e6-bdf00dd419d2_194
93bb690a990e4cf6b5e6bdf00dd419d2,2,93bb690a-990e-4cf6-b5e6-bdf00dd419d2_108
93bb690a990e4cf6b5e6bdf00dd419d2,4,93bb690a-990e-4cf6-b5e6-bdf00dd419d2_97
39fd3efde67643849b14c3dd731bd859,2,39fd3efd-e676-4384-9b14-c3dd731bd859_573
39fd3efde67643849b14c3dd731bd859,3,39fd3efd-e676-4384-9b14-c3dd731bd859_574
39fd3efde67643849b14c3dd731bd859,1,39fd3efd-e676-4384-9b14-c3dd731bd859_485
39fd3efde67643849b14c3dd731bd859,4,39fd3efd-e676-4384-9b14-c3dd731bd859_486
1d5a9a7f54174a26a03438fef06ee6d1,1,1d5a9a7f-5417-4a26-a034-38fef06ee6d1_555
1d5a9a7f54174a26a03438fef06ee6d1,2,1d5a9a7f-5417-4a26-a034-38fef06ee6d1_573
1d5a9a7f54174a26a03438fef06ee6d1,3,1d5a9a7f-5417-4a26-a034-38fef06ee6d1_287
1d5a9a7f54174a26a03438fef06ee6d1,4,1d5a9a7f-5417-4a26-a034-38fef06ee6d1_555
858ab0cf24f44e9c9782be6ebf228246,1,858ab0cf-24f4-4e9c-9782-be6ebf228246_148
858ab0cf24f44e9c9782be6ebf228246,2,858ab0cf-24f4-4e9c-9782-be6ebf228246_107
858ab0cf24f44e9c9782be6ebf228246,3,858ab0cf-24f4-4e9c-9782-be6ebf228246_108
858ab0cf24f44e9c9782be6ebf228246,4,858ab0cf-24f4-4e9c-9782-be6ebf228246_148
4bbb1e48d1014dbcb9ee828f10b625f3,2,4bbb1e48-d101-4dbc-b9ee-828f10b625f3_194
4bbb1e48d1014dbcb9ee828f10b625f3,3,4bbb1e48-d101-4dbc-b9ee-828f10b625f3_408
4bbb1e48d1014dbcb9ee828f10b625f3,1,4bbb1e48-d101-4dbc-b9ee-828f10b625f3_303
4bbb1e48d1014dbcb9ee828f10b625f3,4,4bbb1e48-d101-4dbc-b9ee-828f10b625f3_194
2a4ab2cb06f94443a0aae0b5560c3ed9,1,2a4ab2cb-06f9-4443-a0aa-e0b5560c3ed9_9001
2a4ab2cb06f94443a0aae0b5560c3ed9,2,2a4ab2cb-06f9-4443-a0aa-e0b5560c3ed9_137
2a4ab2cb06f94443a0aae0b5560c3ed9,3,2a4ab2cb-06f9-4443-a0aa-e0b5560c3ed9_173
2a4ab2cb06f94443a0aae0b5560c3ed9,4,2a4ab2cb-06f9-4443-a0aa-e0b5560c3ed9_104
bf74075b66fd4543beec1866b750bda7,1,bf74075b-66fd-4543-beec-1866b750bda7_104
bf74075b66fd4543beec1866b750bda7,2,bf74075b-66fd-4543-beec-1866b750bda7_101
bf74075b66fd4543beec1866b750bda7,3,bf74075b-66fd-4543-beec-1866b750bda7_330
bf74075b66fd4543beec1866b750bda7,4,bf74075b-66fd-4543-beec-1866b750bda7_116
1f433bc5daa446588e0dd36ee1d12586,3,1f433bc5-daa4-4658-8e0d-d36ee1d12586_408
1f433bc5daa446588e0dd36ee1d12586,1,1f433bc5-daa4-4658-8e0d-d36ee1d12586_514
1f433bc5daa446588e0dd36ee1d12586,2,1f433bc5-daa4-4658-8e0d-d36ee1d12586_461
1f433bc5daa446588e0dd36ee1d12586,4,1f433bc5-daa4-4658-8e0d-d36ee1d12586_109
33f96dbb19e34ca39efedadfdf1065c4,1,33f96dbb-19e3-4ca3-9efe-dadfdf1065c4_59
33f96dbb19e34ca39efedadfdf1065c4,2,33f96dbb-19e3-4ca3-9efe-dadfdf1065c4_60
33f96dbb19e34ca39efedadfdf1065c4,3,33f96dbb-19e3-4ca3-9efe-dadfdf1065c4_61
33f96dbb19e34ca39efedadfdf1065c4,4,33f96dbb-19e3-4ca3-9efe-dadfdf1065c4_59
ff828cde0828450b8e80e44de8f4242d,2,ff828cde-0828-450b-8e80-e44de8f4242d_60
ff828cde0828450b8e80e44de8f4242d,3,ff828cde-0828-450b-8e80-e44de8f4242d_9003
ff828cde0828450b8e80e44de8f4242d,1,ff828cde-0828-450b-8e80-e44de8f4242d_59
ff828cde0828450b8e80e44de8f4242d,4,ff828cde-0828-450b-8e80-e44de8f4242d_60
da2f542560954385b39135e9d571a5d3,2,da2f5425-6095-4385-b391-35e9d571a5d3_82
da2f542560954385b39135e9d571a5d3,3,da2f5425-6095-4385-b391-35e9d571a5d3_9003
da2f542560954385b39135e9d571a5d3,1,da2f5425-6095-4385-b391-35e9d571a5d3_103
da2f542560954385b39135e9d571a5d3,4,da2f5425-6095-4385-b391-35e9d571a5d3_9003
19c5c722d8dc49b7bf052751e0cd0240,1,19c5c722-d8dc-49b7-bf05-2751e0cd0240_196
19c5c722d8dc49b7bf052751e0cd0240,2,19c5c722-d8dc-49b7-bf05-2751e0cd0240_149
19c5c722d8dc49b7bf052751e0cd0240,3,19c5c722-d8dc-49b7-bf05-2751e0cd0240_287
19c5c722d8dc49b7bf052751e0cd0240,4,19c5c722-d8dc-49b7-bf05-2751e0cd0240_361
f9f085c468254ed0806a70b940bce390,1,f9f085c4-6825-4ed0-806a-70b940bce390_179
f9f085c468254ed0806a70b940bce390,2,f9f085c4-6825-4ed0-806a-70b940bce390_194
f9f085c468254ed0806a70b940bce390,3,f9f085c4-6825-4ed0-806a-70b940bce390_9003
f9f085c468254ed0806a70b940bce390,4,f9f085c4-6825-4ed0-806a-70b940bce390_115
2f86682ff64d41a79217edd4edcf2c0d,1,2f86682f-f64d-41a7-9217-edd4edcf2c0d_260
2f86682ff64d41a79217edd4edcf2c0d,2,2f86682f-f64d-41a7-9217-edd4edcf2c0d_110
2f86682ff64d41a79217edd4edcf2c0d,3,2f86682f-f64d-41a7-9217-edd4edcf2c0d_195
2f86682ff64d41a79217edd4edcf2c0d,4,2f86682f-f64d-41a7-9217-edd4edcf2c0d_195
8a5baa25b38e49cab7e67f17cfe7dfa4,1,8a5baa25-b38e-49ca-b7e6-7f17cfe7dfa4_251
8a5baa25b38e49cab7e67f17cfe7dfa4,2,8a5baa25-b38e-49ca-b7e6-7f17cfe7dfa4_194
8a5baa25b38e49cab7e67f17cfe7dfa4,3,8a5baa25-b38e-49ca-b7e6-7f17cfe7dfa4_195
8a5baa25b38e49cab7e67f17cfe7dfa4,4,8a5baa25-b38e-49ca-b7e6-7f17cfe7dfa4_132
844bb0d8a36747fd8bb8b8f7948985f5,3,844bb0d8-a367-47fd-8bb8-b8f7948985f5_108
844bb0d8a36747fd8bb8b8f7948985f5,1,844bb0d8-a367-47fd-8bb8-b8f7948985f5_251
844bb0d8a36747fd8bb8b8f7948985f5,2,844bb0d8-a367-47fd-8bb8-b8f7948985f5_379
844bb0d8a36747fd8bb8b8f7948985f5,4,844bb0d8-a367-47fd-8bb8-b8f7948985f5_251
366e6c92e0bb41198b64e45b78f89871,2,366e6c92-e0bb-4119-8b64-e45b78f89871_194
366e6c92e0bb41198b64e45b78f89871,3,366e6c92-e0bb-4119-8b64-e45b78f89871_195
366e6c92e0bb41198b64e45b78f89871,1,366e6c92-e0bb-4119-8b64-e45b78f89871_189
366e6c92e0bb41198b64e45b78f89871,4,366e6c92-e0bb-4119-8b64-e45b78f89871_194
820fb893e2ca4090891eb8a3e90bf105,1,820fb893-e2ca-4090-891e-b8a3e90bf105_234
820fb893e2ca4090891eb8a3e90bf105,2,820fb893-e2ca-4090-891e-b8a3e90bf105_105
820fb893e2ca4090891eb8a3e90bf105,3,820fb893-e2ca-4090-891e-b8a3e90bf105_195
820fb893e2ca4090891eb8a3e90bf105,4,820fb893-e2ca-4090-891e-b8a3e90bf105_195
5ceefa7c6a0d40c78bb497035edb8d7d,2,5ceefa7c-6a0d-40c7-8bb4-97035edb8d7d_461
5ceefa7c6a0d40c78bb497035edb8d7d,3,5ceefa7c-6a0d-40c7-8bb4-97035edb8d7d_408
5ceefa7c6a0d40c78bb497035edb8d7d,1,5ceefa7c-6a0d-40c7-8bb4-97035edb8d7d_462
5ceefa7c6a0d40c78bb497035edb8d7d,4,5ceefa7c-6a0d-40c7-8bb4-97035edb8d7d_461
a1ac100c36284c6793d7987bbf863cc7,2,a1ac100c-3628-4c67-93d7-987bbf863cc7_304
a1ac100c36284c6793d7987bbf863cc7,3,a1ac100c-3628-4c67-93d7-987bbf863cc7_305
a1ac100c36284c6793d7987bbf863cc7,1,a1ac100c-3628-4c67-93d7-987bbf863cc7_251
a1ac100c36284c6793d7987bbf863cc7,4,a1ac100c-3628-4c67-93d7-987bbf863cc7_307
67f9d7975eae4a5eb3d36c145e102b1d,3,67f9d797-5eae-4a5e-b3d3-6c145e102b1d_627
67f9d7975eae4a5eb3d36c145e102b1d,1,67f9d797-5eae-4a5e-b3d3-6c145e102b1d_520
67f9d7975eae4a5eb3d36c145e102b1d,2,67f9d797-5eae-4a5e-b3d3-6c145e102b1d_643
67f9d7975eae4a5eb3d36c145e102b1d,4,67f9d797-5eae-4a5e-b3d3-6c145e102b1d_106
98c2ff4d2d074756b3d9f3d00088b870,1,98c2ff4d-2d07-4756-b3d9-f3d00088b870_629
98c2ff4d2d074756b3d9f3d00088b870,2,98c2ff4d-2d07-4756-b3d9-f3d00088b870_628
98c2ff4d2d074756b3d9f3d00088b870,3,98c2ff4d-2d07-4756-b3d9-f3d00088b870_627
98c2ff4d2d074756b3d9f3d00088b870,4,98c2ff4d-2d07-4756-b3d9-f3d00088b870_373
6589737d6c64468481c6cc1b1452deb7,1,6589737d-6c64-4684-81c6-cc1b1452deb7_462
6589737d6c64468481c6cc1b1452deb7,2,6589737d-6c64-4684-81c6-cc1b1452deb7_461
6589737d6c64468481c6cc1b1452deb7,3,6589737d-6c64-4684-81c6-cc1b1452deb7_305
6589737d6c64468481c6cc1b1452deb7,4,6589737d-6c64-4684-81c6-cc1b1452deb7_195
da9b83dcf88d42a4ba98784e21bd5875,2,da9b83dc-f88d-42a4-ba98-784e21bd5875_107
da9b83dcf88d42a4ba98784e21bd5875,3,da9b83dc-f88d-42a4-ba98-784e21bd5875_195
da9b83dcf88d42a4ba98784e21bd5875,1,da9b83dc-f88d-42a4-ba98-784e21bd5875_9001
da9b83dcf88d42a4ba98784e21bd5875,4,da9b83dc-f88d-42a4-ba98-784e21bd5875_143
8bfd7bff3b6c45b184f2ef80c6fa7c49,3,8bfd7bff-3b6c-45b1-84f2-ef80c6fa7c49_287
8bfd7bff3b6c45b184f2ef80c6fa7c49,1,8bfd7bff-3b6c-45b1-84f2-ef80c6fa7c49_514
8bfd7bff3b6c45b184f2ef80c6fa7c49,2,8bfd7bff-3b6c-45b1-84f2-ef80c6fa7c49_194
8bfd7bff3b6c45b184f2ef80c6fa7c49,4,8bfd7bff-3b6c-45b1-84f2-ef80c6fa7c49_572
389050895b16495b9f5265a3eecb9713,2,38905089-5b16-495b-9f52-65a3eecb9713_409
389050895b16495b9f5265a3eecb9713,3,38905089-5b16-495b-9f52-65a3eecb9713_305
389050895b16495b9f5265a3eecb9713,1,38905089-5b16-495b-9f52-65a3eecb9713_303
389050895b16495b9f5265a3eecb9713,4,38905089-5b16-495b-9f52-65a3eecb9713_197
a1aa371cbd874c02b976c6c60c89fb36,1,a1aa371c-bd87-4c02-b976-c6c60c89fb36_251
a1aa371cbd874c02b976c6c60c89fb36,2,a1aa371c-bd87-4c02-b976-c6c60c89fb36_461
a1aa371cbd874c02b976c6c60c89fb36,3,a1aa371c-bd87-4c02-b976-c6c60c89fb36_408
a1aa371cbd874c02b976c6c60c89fb36,4,a1aa371c-bd87-4c02-b976-c6c60c89fb36_572
3069d2d6bc2a4bd3935ca148b336c4ad,2,3069d2d6-bc2a-4bd3-935c-a148b336c4ad_105
3069d2d6bc2a4bd3935ca148b336c4ad,3,3069d2d6-bc2a-4bd3-935c-a148b336c4ad_305
3069d2d6bc2a4bd3935ca148b336c4ad,1,3069d2d6-bc2a-4bd3-935c-a148b336c4ad_303
3069d2d6bc2a4bd3935ca148b336c4ad,4,3069d2d6-bc2a-4bd3-935c-a148b336c4ad_195
3fdf30f196874cc8a2946fa02c5aca9b,2,3fdf30f1-9687-4cc8-a294-6fa02c5aca9b_269
3fdf30f196874cc8a2946fa02c5aca9b,3,3fdf30f1-9687-4cc8-a294-6fa02c5aca9b_468
3fdf30f196874cc8a2946fa02c5aca9b,1,3fdf30f1-9687-4cc8-a294-6fa02c5aca9b_9001
3fdf30f196874cc8a2946fa02c5aca9b,4,3fdf30f1-9687-4cc8-a294-6fa02c5aca9b_573
f73ac10da636435f9f059f56a8130afb,2,f73ac10d-a636-435f-9f05-9f56a8130afb_515
f73ac10da636435f9f059f56a8130afb,3,f73ac10d-a636-435f-9f05-9f56a8130afb_519
f73ac10da636435f9f059f56a8130afb,1,f73ac10d-a636-435f-9f05-9f56a8130afb_133
f73ac10da636435f9f059f56a8130afb,4,f73ac10d-a636-435f-9f05-9f56a8130afb_195
1f58c9a046d64a63a79c6ab51ee738e1,2,1f58c9a0-46d6-4a63-a79c-6ab51ee738e1_264
1f58c9a046d64a63a79c6ab51ee738e1,3,1f58c9a0-46d6-4a63-a79c-6ab51ee738e1_408
1f58c9a046d64a63a79c6ab51ee738e1,1,1f58c9a0-46d6-4a63-a79c-6ab51ee738e1_189
1f58c9a046d64a63a79c6ab51ee738e1,4,1f58c9a0-46d6-4a63-a79c-6ab51ee738e1_352
eea3e96f969143fa9374ef582477c11b,2,eea3e96f-9691-43fa-9374-ef582477c11b_428
eea3e96f969143fa9374ef582477c11b,3,eea3e96f-9691-43fa-9374-ef582477c11b_106
eea3e96f969143fa9374ef582477c11b,1,eea3e96f-9691-43fa-9374-ef582477c11b_189
eea3e96f969143fa9374ef582477c11b,4,eea3e96f-9691-43fa-9374-ef582477c11b_195
46c39d9dc3f548c1b0e0d3dc236a2702,2,46c39d9d-c3f5-48c1-b0e0-d3dc236a2702_9002
46c39d9dc3f548c1b0e0d3dc236a2702,3,46c39d9d-c3f5-48c1-b0e0-d3dc236a2702_132
46c39d9dc3f548c1b0e0d3dc236a2702,1,46c39d9d-c3f5-48c1-b0e0-d3dc236a2702_9001
46c39d9dc3f548c1b0e0d3dc236a2702,4,46c39d9d-c3f5-48c1-b0e0-d3dc236a2702_109
d1c25e3f12894b9f878eec7e4af286fa,3,d1c25e3f-1289-4b9f-878e-ec7e4af286fa_468
d1c25e3f12894b9f878eec7e4af286fa,1,d1c25e3f-1289-4b9f-878e-ec7e4af286fa_148
d1c25e3f12894b9f878eec7e4af286fa,2,d1c25e3f-1289-4b9f-878e-ec7e4af286fa_573
d1c25e3f12894b9f878eec7e4af286fa,4,d1c25e3f-1289-4b9f-878e-ec7e4af286fa_572
9087d10c4c1d4863898a5ed162574248,2,9087d10c-4c1d-4863-898a-5ed162574248_105
9087d10c4c1d4863898a5ed162574248,3,9087d10c-4c1d-4863-898a-5ed162574248_9003
9087d10c4c1d4863898a5ed162574248,1,9087d10c-4c1d-4863-898a-5ed162574248_9001
9087d10c4c1d4863898a5ed162574248,4,9087d10c-4c1d-4863-898a-5ed162574248_105
dcddae9048ee449e83bf96c91cd3babf,2,dcddae90-48ee-449e-83bf-96c91cd3babf_110
dcddae9048ee449e83bf96c91cd3babf,3,dcddae90-48ee-449e-83bf-96c91cd3babf_108
dcddae9048ee449e83bf96c91cd3babf,1,dcddae90-48ee-449e-83bf-96c91cd3babf_9001
dcddae9048ee449e83bf96c91cd3babf,4,dcddae90-48ee-449e-83bf-96c91cd3babf_261
9a3b378320b741ff88b8850c760f4fbb,3,9a3b3783-20b7-41ff-88b8-850c760f4fbb_151
9a3b378320b741ff88b8850c760f4fbb,1,9a3b3783-20b7-41ff-88b8-850c760f4fbb_303
9a3b378320b741ff88b8850c760f4fbb,2,9a3b3783-20b7-41ff-88b8-850c760f4fbb_149
9a3b378320b741ff88b8850c760f4fbb,4,9a3b3783-20b7-41ff-88b8-850c760f4fbb_303
79c94107293c4314adc4015a988dccc9,1,79c94107-293c-4314-adc4-015a988dccc9_103
79c94107293c4314adc4015a988dccc9,2,79c94107-293c-4314-adc4-015a988dccc9_9002
79c94107293c4314adc4015a988dccc9,3,79c94107-293c-4314-adc4-015a988dccc9_9003
79c94107293c4314adc4015a988dccc9,4,79c94107-293c-4314-adc4-015a988dccc9_9001
f21a51373a6842c3be3740357dc7ddd3,2,f21a5137-3a68-42c3-be37-40357dc7ddd3_124
f21a51373a6842c3be3740357dc7ddd3,3,f21a5137-3a68-42c3-be37-40357dc7ddd3_9003
f21a51373a6842c3be3740357dc7ddd3,1,f21a5137-3a68-42c3-be37-40357dc7ddd3_9001
f21a51373a6842c3be3740357dc7ddd3,4,f21a5137-3a68-42c3-be37-40357dc7ddd3_9003
b5f2c4805821432ca33da8d85f17f48d,1,b5f2c480-5821-432c-a33d-a8d85f17f48d_133
b5f2c4805821432ca33da8d85f17f48d,2,b5f2c480-5821-432c-a33d-a8d85f17f48d_140
b5f2c4805821432ca33da8d85f17f48d,3,b5f2c480-5821-432c-a33d-a8d85f17f48d_108
b5f2c4805821432ca33da8d85f17f48d,4,b5f2c480-5821-432c-a33d-a8d85f17f48d_9001
813080d2a7584227a049fcb6df304324,3,813080d2-a758-4227-a049-fcb6df304324_516
813080d2a7584227a049fcb6df304324,1,813080d2-a758-4227-a049-fcb6df304324_572
813080d2a7584227a049fcb6df304324,2,813080d2-a758-4227-a049-fcb6df304324_515
813080d2a7584227a049fcb6df304324,4,813080d2-a758-4227-a049-fcb6df304324_9003
279225cc7af94753b117a565a5fcef7d,1,279225cc-7af9-4753-b117-a565a5fcef7d_391
279225cc7af94753b117a565a5fcef7d,2,279225cc-7af9-4753-b117-a565a5fcef7d_304
279225cc7af94753b117a565a5fcef7d,3,279225cc-7af9-4753-b117-a565a5fcef7d_305
279225cc7af94753b117a565a5fcef7d,4,279225cc-7af9-4753-b117-a565a5fcef7d_304
d9711d6951594e2a8560920e57b2c4ee,2,d9711d69-5159-4e2a-8560-920e57b2c4ee_210
d9711d6951594e2a8560920e57b2c4ee,3,d9711d69-5159-4e2a-8560-920e57b2c4ee_233
d9711d6951594e2a8560920e57b2c4ee,1,d9711d69-5159-4e2a-8560-920e57b2c4ee_143
d9711d6951594e2a8560920e57b2c4ee,4,d9711d69-5159-4e2a-8560-920e57b2c4ee_9001
a24ebec86ec44a6ea68a376cc4ecb504,1,a24ebec8-6ec4-4a6e-a68a-376cc4ecb504_572
a24ebec86ec44a6ea68a376cc4ecb504,2,a24ebec8-6ec4-4a6e-a68a-376cc4ecb504_623
a24ebec86ec44a6ea68a376cc4ecb504,3,a24ebec8-6ec4-4a6e-a68a-376cc4ecb504_598
a24ebec86ec44a6ea68a376cc4ecb504,4,a24ebec8-6ec4-4a6e-a68a-376cc4ecb504_397
9f9d4ed431d04be090604804e78a721e,1,9f9d4ed4-31d0-4be0-9060-4804e78a721e_669
9f9d4ed431d04be090604804e78a721e,2,9f9d4ed4-31d0-4be0-9060-4804e78a721e_685
9f9d4ed431d04be090604804e78a721e,3,9f9d4ed4-31d0-4be0-9060-4804e78a721e_663
9f9d4ed431d04be090604804e78a721e,4,9f9d4ed4-31d0-4be0-9060-4804e78a721e_685
af40246562184804b32dc481868fd88e,2,af402465-6218-4804-b32d-c481868fd88e_304
af40246562184804b32dc481868fd88e,3,af402465-6218-4804-b32d-c481868fd88e_305
af40246562184804b32dc481868fd88e,1,af402465-6218-4804-b32d-c481868fd88e_196
af40246562184804b32dc481868fd88e,4,af402465-6218-4804-b32d-c481868fd88e_260
b66a028afa264e15a4a3a7827d3b03fa,2,b66a028a-fa26-4e15-a4a3-a7827d3b03fa_60
b66a028afa264e15a4a3a7827d3b03fa,3,b66a028a-fa26-4e15-a4a3-a7827d3b03fa_61
b66a028afa264e15a4a3a7827d3b03fa,1,b66a028a-fa26-4e15-a4a3-a7827d3b03fa_59
b66a028afa264e15a4a3a7827d3b03fa,4,b66a028a-fa26-4e15-a4a3-a7827d3b03fa_304
8e02ca8900f34a15be742fba9269006a,1,8e02ca89-00f3-4a15-be74-2fba9269006a_104
8e02ca8900f34a15be742fba9269006a,2,8e02ca89-00f3-4a15-be74-2fba9269006a_105
8e02ca8900f34a15be742fba9269006a,3,8e02ca89-00f3-4a15-be74-2fba9269006a_9003
8e02ca8900f34a15be742fba9269006a,4,8e02ca89-00f3-4a15-be74-2fba9269006a_9001
2a5074473c9248d999403bcb42dfd2cf,3,2a507447-3c92-48d9-9940-3bcb42dfd2cf_195
2a5074473c9248d999403bcb42dfd2cf,1,2a507447-3c92-48d9-9940-3bcb42dfd2cf_179
2a5074473c9248d999403bcb42dfd2cf,2,2a507447-3c92-48d9-9940-3bcb42dfd2cf_194
2a5074473c9248d999403bcb42dfd2cf,4,2a507447-3c92-48d9-9940-3bcb42dfd2cf_194
657d306c432745978b41607bbc3a720b,2,657d306c-4327-4597-8b41-607bbc3a720b_107
657d306c432745978b41607bbc3a720b,3,657d306c-4327-4597-8b41-607bbc3a720b_108
657d306c432745978b41607bbc3a720b,1,657d306c-4327-4597-8b41-607bbc3a720b_260
657d306c432745978b41607bbc3a720b,4,657d306c-4327-4597-8b41-607bbc3a720b_107
e8c22ccdfffb488ca7b2ca4e8743f404,2,e8c22ccd-fffb-488c-a7b2-ca4e8743f404_9002
e8c22ccdfffb488ca7b2ca4e8743f404,3,e8c22ccd-fffb-488c-a7b2-ca4e8743f404_9003
e8c22ccdfffb488ca7b2ca4e8743f404,1,e8c22ccd-fffb-488c-a7b2-ca4e8743f404_227
e8c22ccdfffb488ca7b2ca4e8743f404,4,e8c22ccd-fffb-488c-a7b2-ca4e8743f404_110
391f5b6e451343c7a3cb61188e4ecb71,2,391f5b6e-4513-43c7-a3cb-61188e4ecb71_304
391f5b6e451343c7a3cb61188e4ecb71,3,391f5b6e-4513-43c7-a3cb-61188e4ecb71_108
391f5b6e451343c7a3cb61188e4ecb71,1,391f5b6e-4513-43c7-a3cb-61188e4ecb71_303
391f5b6e451343c7a3cb61188e4ecb71,4,391f5b6e-4513-43c7-a3cb-61188e4ecb71_194
