mst_costume_id,mst_idol_id,resource_id,mst_costume_group_id,costume_name,costume_number,exclude_album,exclude_random,collabo_number,replace_group_id,sort_id,release_date,gorgeous_appeal_type
20115220,22,costume_13,50,ex,13,0,0,0,5,20115220,2021-09-27T15:00:00+0800,0
20115230,23,costume_13,50,ex,13,0,0,0,5,20115230,2021-09-27T15:00:00+0800,0
20115240,24,costume_13,50,ex,13,0,0,0,5,20115240,2021-09-27T15:00:00+0800,0
20115250,25,costume_13,52,ex,13,0,0,0,5,20115250,2021-09-27T15:00:00+0800,0
20115260,26,costume_13,51,ex,13,0,0,0,5,20115260,2021-09-27T15:00:00+0800,0
20115270,27,costume_13,51,ex,13,0,0,0,5,20115270,2021-09-27T15:00:00+0800,0
20115280,28,costume_13,51,ex,13,0,0,0,5,20115280,2021-09-27T15:00:00+0800,0
20115290,29,costume_13,51,ex,13,0,0,0,5,20115290,2021-09-27T15:00:00+0800,0
20115300,30,costume_13,51,ex,13,0,0,0,5,20115300,2021-09-27T15:00:00+0800,0
20115310,31,costume_13,52,ex,13,0,0,0,5,20115310,2021-09-27T15:00:00+0800,0
20115320,32,costume_13,51,ex,13,0,0,0,5,20115320,2021-09-27T15:00:00+0800,0
20115330,33,costume_13,52,ex,13,0,0,0,5,20115330,2021-09-27T15:00:00+0800,0
20115340,34,costume_13,52,ex,13,0,0,0,5,20115340,2021-09-27T15:00:00+0800,0
20115350,35,costume_13,50,ex,13,0,0,0,5,20115350,2021-09-27T15:00:00+0800,0
20115360,36,costume_13,51,ex,13,0,0,0,5,20115360,2021-09-27T15:00:00+0800,0
20115370,37,costume_13,51,ex,13,0,0,0,5,20115370,2021-09-27T15:00:00+0800,0
20115380,38,costume_13,52,ex,13,0,0,0,5,20115380,2021-09-27T15:00:00+0800,0
20115390,39,costume_13,50,ex,13,0,0,0,5,20115390,2021-09-27T15:00:00+0800,0
20115400,40,costume_13,50,ex,13,0,0,0,5,20115400,2021-09-27T15:00:00+0800,0
20115410,41,costume_13,50,ex,13,0,0,0,5,20115410,2021-09-27T15:00:00+0800,0
20115420,42,costume_13,50,ex,13,0,0,0,5,20115420,2021-09-27T15:00:00+0800,0
20115430,43,costume_13,51,ex,13,0,0,0,5,20115430,2021-09-27T15:00:00+0800,0
20115440,44,costume_13,52,ex,13,0,0,0,5,20115440,2021-09-27T15:00:00+0800,0
20115450,45,costume_13,50,ex,13,0,0,0,5,20115450,2021-09-27T15:00:00+0800,0
20115460,46,costume_13,52,ex,13,0,0,0,5,20115460,2021-09-27T15:00:00+0800,0
20115470,47,costume_13,52,ex,13,0,0,0,5,20115470,2021-09-27T15:00:00+0800,0
20115480,48,costume_13,50,ex,13,0,0,0,5,20115480,2021-09-27T15:00:00+0800,0
20115490,49,costume_13,52,ex,13,0,0,0,5,20115490,2021-09-27T15:00:00+0800,0
20115500,50,costume_13,52,ex,13,0,0,0,5,20115500,2021-09-27T15:00:00+0800,0
20115510,51,costume_13,52,ex,13,0,0,0,5,20115510,2021-09-27T15:00:00+0800,0
20115520,52,costume_13,50,ex,13,0,0,0,5,20115520,2021-09-27T15:00:00+0800,0
20121010,1,costume_12,36,ex,12,0,0,0,0,20121010,2021-07-01T00:00:00+0800,0
20121011,1,costume_11,37,ex,11,1,0,0,0,20121011,2021-07-17T13:00:00+0800,0
20121020,2,costume_12,36,ex,12,0,0,0,0,20121020,2021-07-01T00:00:00+0800,0
20121021,2,costume_11,37,ex,11,1,0,0,0,20121021,2021-07-17T13:00:00+0800,0
20121030,3,costume_12,36,ex,12,0,0,0,0,20121030,2021-07-01T00:00:00+0800,0
20121031,3,costume_11,37,ex,11,1,0,0,0,20121031,2021-07-17T13:00:00+0800,0
20121040,4,costume_12,36,ex,12,0,0,0,0,20121040,2021-07-01T00:00:00+0800,0
20121041,4,costume_11,37,ex,11,1,0,0,0,20121041,2021-07-17T13:00:00+0800,0
20121050,5,costume_12,36,ex,12,0,0,0,0,20121050,2021-07-01T00:00:00+0800,0
20121051,5,costume_11,37,ex,11,1,0,0,0,20121051,2021-07-17T13:00:00+0800,0
20121060,6,costume_12,36,ex,12,0,0,0,0,20121060,2021-07-01T00:00:00+0800,0
20121061,6,costume_11,37,ex,11,1,0,0,0,20121061,2021-07-17T13:00:00+0800,0
20121070,7,costume_12,36,ex,12,0,0,0,0,20121070,2021-07-01T00:00:00+0800,0
20121071,7,costume_11,37,ex,11,1,0,0,0,20121071,2021-07-17T13:00:00+0800,0
20121080,8,costume_12,36,ex,12,0,0,0,0,20121080,2021-07-01T00:00:00+0800,0
20121081,8,costume_11,37,ex,11,1,0,0,0,20121081,2021-07-17T13:00:00+0800,0
20121090,9,costume_12,36,ex,12,0,0,0,0,20121090,2021-07-01T00:00:00+0800,0
20121091,9,costume_11,37,ex,11,1,0,0,0,20121091,2021-07-17T13:00:00+0800,0
20121100,10,costume_12,36,ex,12,0,0,0,0,20121100,2021-07-01T00:00:00+0800,0
20121101,10,costume_11,37,ex,11,1,0,0,0,20121101,2021-07-17T13:00:00+0800,0
20121110,11,costume_12,36,ex,12,0,0,0,0,20121110,2021-07-01T00:00:00+0800,0
20121111,11,costume_11,37,ex,11,1,0,0,0,20121111,2021-07-17T13:00:00+0800,0
20121120,12,costume_12,36,ex,12,0,0,0,0,20121120,2021-07-01T00:00:00+0800,0
20121121,12,costume_11,37,ex,11,1,0,0,0,20121121,2021-07-17T13:00:00+0800,0
20121130,13,costume_12,36,ex,12,0,0,0,0,20121130,2021-07-01T00:00:00+0800,0
20121131,13,costume_11,37,ex,11,1,0,0,0,20121131,2021-07-17T13:00:00+0800,0
20121140,14,costume_12,36,ex,12,0,0,0,0,20121140,2021-07-01T00:00:00+0800,0
20121141,14,costume_11,37,ex,11,1,0,0,0,20121141,2021-07-17T13:00:00+0800,0
20121150,15,costume_12,36,ex,12,0,0,0,0,20121150,2021-07-01T00:00:00+0800,0
20121151,15,costume_11,37,ex,11,1,0,0,0,20121151,2021-07-17T13:00:00+0800,0
20121160,16,costume_12,36,ex,12,0,0,0,0,20121160,2021-07-01T00:00:00+0800,0
20121161,16,costume_11,37,ex,11,1,0,0,0,20121161,2021-07-17T13:00:00+0800,0
20121170,17,costume_12,36,ex,12,0,0,0,0,20121170,2021-07-01T00:00:00+0800,0
20121171,17,costume_11,37,ex,11,1,0,0,0,20121171,2021-07-17T13:00:00+0800,0
20121180,18,costume_12,36,ex,12,0,0,0,0,20121180,2021-07-01T00:00:00+0800,0
20121181,18,costume_11,37,ex,11,1,0,0,0,20121181,2021-07-17T13:00:00+0800,0
20121190,19,costume_12,36,ex,12,0,0,0,0,20121190,2021-07-01T00:00:00+0800,0
20121191,19,costume_11,37,ex,11,1,0,0,0,20121191,2021-07-17T13:00:00+0800,0
20121200,20,costume_12,36,ex,12,0,0,0,0,20121200,2021-07-01T00:00:00+0800,0
20121201,20,costume_11,37,ex,11,1,0,0,0,20121201,2021-07-17T13:00:00+0800,0
20121210,21,costume_12,36,ex,12,0,0,0,0,20121210,2021-07-01T00:00:00+0800,0
20121211,21,costume_11,37,ex,11,1,0,0,0,20121211,2021-07-17T13:00:00+0800,0
20121220,22,costume_12,36,ex,12,0,0,0,0,20121220,2021-07-01T00:00:00+0800,0
20121221,22,costume_11,37,ex,11,1,0,0,0,20121221,2021-07-17T13:00:00+0800,0
20121230,23,costume_12,36,ex,12,0,0,0,0,20121230,2021-07-01T00:00:00+0800,0
20121231,23,costume_11,37,ex,11,1,0,0,0,20121231,2021-07-17T13:00:00+0800,0
20121240,24,costume_12,36,ex,12,0,0,0,0,20121240,2021-07-01T00:00:00+0800,0
20121241,24,costume_11,37,ex,11,1,0,0,0,20121241,2021-07-17T13:00:00+0800,0
20121250,25,costume_12,36,ex,12,0,0,0,0,20121250,2021-07-01T00:00:00+0800,0
20121251,25,costume_11,37,ex,11,1,0,0,0,20121251,2021-07-17T13:00:00+0800,0
20121260,26,costume_12,36,ex,12,0,0,0,0,20121260,2021-07-01T00:00:00+0800,0
20121261,26,costume_11,37,ex,11,1,0,0,0,20121261,2021-07-17T13:00:00+0800,0
20121270,27,costume_12,36,ex,12,0,0,0,0,20121270,2021-07-01T00:00:00+0800,0
20121271,27,costume_11,37,ex,11,1,0,0,0,20121271,2021-07-17T13:00:00+0800,0
20121280,28,costume_12,36,ex,12,0,0,0,0,20121280,2021-07-01T00:00:00+0800,0
20121281,28,costume_11,37,ex,11,1,0,0,0,20121281,2021-07-17T13:00:00+0800,0
20121290,29,costume_12,36,ex,12,0,0,0,0,20121290,2021-07-01T00:00:00+0800,0
20121291,29,costume_11,37,ex,11,1,0,0,0,20121291,2021-07-17T13:00:00+0800,0
20121300,30,costume_12,36,ex,12,0,0,0,0,20121300,2021-07-01T00:00:00+0800,0
20121301,30,costume_11,37,ex,11,1,0,0,0,20121301,2021-07-17T13:00:00+0800,0
20121310,31,costume_12,36,ex,12,0,0,0,0,20121310,2021-07-01T00:00:00+0800,0
20121311,31,costume_11,37,ex,11,1,0,0,0,20121311,2021-07-17T13:00:00+0800,0
20121320,32,costume_12,36,ex,12,0,0,0,0,20121320,2021-07-01T00:00:00+0800,0
20121321,32,costume_11,37,ex,11,1,0,0,0,20121321,2021-07-17T13:00:00+0800,0
20121330,33,costume_12,36,ex,12,0,0,0,0,20121330,2021-07-01T00:00:00+0800,0
20121331,33,costume_11,37,ex,11,1,0,0,0,20121331,2021-07-17T13:00:00+0800,0
20121340,34,costume_12,36,ex,12,0,0,0,0,20121340,2021-07-01T00:00:00+0800,0
20121341,34,costume_11,37,ex,11,1,0,0,0,20121341,2021-07-17T13:00:00+0800,0
20121350,35,costume_12,36,ex,12,0,0,0,0,20121350,2021-07-01T00:00:00+0800,0
20121351,35,costume_11,37,ex,11,1,0,0,0,20121351,2021-07-17T13:00:00+0800,0
20121360,36,costume_12,36,ex,12,0,0,0,0,20121360,2021-07-01T00:00:00+0800,0
20121361,36,costume_11,37,ex,11,1,0,0,0,20121361,2021-07-17T13:00:00+0800,0
20121370,37,costume_12,36,ex,12,0,0,0,0,20121370,2021-07-01T00:00:00+0800,0
20121371,37,costume_11,37,ex,11,1,0,0,0,20121371,2021-07-17T13:00:00+0800,0
20121380,38,costume_12,36,ex,12,0,0,0,0,20121380,2021-07-01T00:00:00+0800,0
20121381,38,costume_11,37,ex,11,1,0,0,0,20121381,2021-07-17T13:00:00+0800,0
20121390,39,costume_12,36,ex,12,0,0,0,0,20121390,2021-07-01T00:00:00+0800,0
20121391,39,costume_11,37,ex,11,1,0,0,0,20121391,2021-07-17T13:00:00+0800,0
20121400,40,costume_12,36,ex,12,0,0,0,0,20121400,2021-07-01T00:00:00+0800,0
20121401,40,costume_11,37,ex,11,1,0,0,0,20121401,2021-07-17T13:00:00+0800,0
20121410,41,costume_12,36,ex,12,0,0,0,0,20121410,2021-07-01T00:00:00+0800,0
20121411,41,costume_11,37,ex,11,1,0,0,0,20121411,2021-07-17T13:00:00+0800,0
20121420,42,costume_12,36,ex,12,0,0,0,0,20121420,2021-07-01T00:00:00+0800,0
20121421,42,costume_11,37,ex,11,1,0,0,0,20121421,2021-07-17T13:00:00+0800,0
20121430,43,costume_12,36,ex,12,0,0,0,0,20121430,2021-07-01T00:00:00+0800,0
20121431,43,costume_11,37,ex,11,1,0,0,0,20121431,2021-07-17T13:00:00+0800,0
20121440,44,costume_12,36,ex,12,0,0,0,0,20121440,2021-07-01T00:00:00+0800,0
20121441,44,costume_11,37,ex,11,1,0,0,0,20121441,2021-07-17T13:00:00+0800,0
20121450,45,costume_12,36,ex,12,0,0,0,0,20121450,2021-07-01T00:00:00+0800,0
20121451,45,costume_11,37,ex,11,1,0,0,0,20121451,2021-07-17T13:00:00+0800,0
20121460,46,costume_12,36,ex,12,0,0,0,0,20121460,2021-07-01T00:00:00+0800,0
20121461,46,costume_11,37,ex,11,1,0,0,0,20121461,2021-07-17T13:00:00+0800,0
20121470,47,costume_12,36,ex,12,0,0,0,0,20121470,2021-07-01T00:00:00+0800,0
20121471,47,costume_11,37,ex,11,1,0,0,0,20121471,2021-07-17T13:00:00+0800,0
20121480,48,costume_12,36,ex,12,0,0,0,0,20121480,2021-07-01T00:00:00+0800,0
20121481,48,costume_11,37,ex,11,1,0,0,0,20121481,2021-07-17T13:00:00+0800,0
20121490,49,costume_12,36,ex,12,0,0,0,0,20121490,2021-07-01T00:00:00+0800,0
20121491,49,costume_11,37,ex,11,1,0,0,0,20121491,2021-07-17T13:00:00+0800,0
20121500,50,costume_12,36,ex,12,0,0,0,0,20121500,2021-07-01T00:00:00+0800,0
20121501,50,costume_11,37,ex,11,1,0,0,0,20121501,2021-07-17T13:00:00+0800,0
20121510,51,costume_12,36,ex,12,0,0,0,0,20121510,2021-07-01T00:00:00+0800,0
20121511,51,costume_11,37,ex,11,1,0,0,0,20121511,2021-07-17T13:00:00+0800,0
20121520,52,costume_12,36,ex,12,0,0,0,0,20121520,2021-07-01T00:00:00+0800,0
20121521,52,costume_11,37,ex,11,1,0,0,0,20121521,2021-07-17T13:00:00+0800,0
20131010,1,costume_12_v,38,ex,112,0,0,0,0,20131010,2021-07-17T13:00:00+0800,0
20131011,1,costume_11_v,39,ex,111,1,0,0,0,20131011,2021-07-17T13:00:00+0800,0
20131020,2,costume_12_v,38,ex,112,0,0,0,0,20131020,2021-07-17T13:00:00+0800,0
20131021,2,costume_11_v,39,ex,111,1,0,0,0,20131021,2021-07-17T13:00:00+0800,0
20131030,3,costume_12_v,38,ex,112,0,0,0,0,20131030,2021-07-17T13:00:00+0800,0
20131031,3,costume_11_v,39,ex,111,1,0,0,0,20131031,2021-07-17T13:00:00+0800,0
20131040,4,costume_12_v,38,ex,112,0,0,0,0,20131040,2021-07-17T13:00:00+0800,0
20131041,4,costume_11_v,39,ex,111,1,0,0,0,20131041,2021-07-17T13:00:00+0800,0
20131050,5,costume_12_v,38,ex,112,0,0,0,0,20131050,2021-07-17T13:00:00+0800,0
20131051,5,costume_11_v,39,ex,111,1,0,0,0,20131051,2021-07-17T13:00:00+0800,0
20131060,6,costume_12_v,38,ex,112,0,0,0,0,20131060,2021-07-17T13:00:00+0800,0
20131061,6,costume_11_v,39,ex,111,1,0,0,0,20131061,2021-07-17T13:00:00+0800,0
20131070,7,costume_12_v,38,ex,112,0,0,0,0,20131070,2021-07-17T13:00:00+0800,0
20131071,7,costume_11_v,39,ex,111,1,0,0,0,20131071,2021-07-17T13:00:00+0800,0
20131080,8,costume_12_v,38,ex,112,0,0,0,0,20131080,2021-07-17T13:00:00+0800,0
20131081,8,costume_11_v,39,ex,111,1,0,0,0,20131081,2021-07-17T13:00:00+0800,0
20131090,9,costume_12_v,38,ex,112,0,0,0,0,20131090,2021-07-17T13:00:00+0800,0
20131091,9,costume_11_v,39,ex,111,1,0,0,0,20131091,2021-07-17T13:00:00+0800,0
20131100,10,costume_12_v,38,ex,112,0,0,0,0,20131100,2021-07-17T13:00:00+0800,0
20131101,10,costume_11_v,39,ex,111,1,0,0,0,20131101,2021-07-17T13:00:00+0800,0
20131110,11,costume_12_v,38,ex,112,0,0,0,0,20131110,2021-07-17T13:00:00+0800,0
20131111,11,costume_11_v,39,ex,111,1,0,0,0,20131111,2021-07-17T13:00:00+0800,0
20131120,12,costume_12_v,38,ex,112,0,0,0,0,20131120,2021-07-17T13:00:00+0800,0
20131121,12,costume_11_v,39,ex,111,1,0,0,0,20131121,2021-07-17T13:00:00+0800,0
20131130,13,costume_12_v,38,ex,112,0,0,0,0,20131130,2021-07-17T13:00:00+0800,0
20131131,13,costume_11_v,39,ex,111,1,0,0,0,20131131,2021-07-17T13:00:00+0800,0
20131140,14,costume_12_v,38,ex,112,0,0,0,0,20131140,2021-07-17T13:00:00+0800,0
20131141,14,costume_11_v,39,ex,111,1,0,0,0,20131141,2021-07-17T13:00:00+0800,0
20131150,15,costume_12_v,38,ex,112,0,0,0,0,20131150,2021-07-17T13:00:00+0800,0
20131151,15,costume_11_v,39,ex,111,1,0,0,0,20131151,2021-07-17T13:00:00+0800,0
20131160,16,costume_12_v,38,ex,112,0,0,0,0,20131160,2021-07-17T13:00:00+0800,0
20131161,16,costume_11_v,39,ex,111,1,0,0,0,20131161,2021-07-17T13:00:00+0800,0
20131170,17,costume_12_v,38,ex,112,0,0,0,0,20131170,2021-07-17T13:00:00+0800,0
20131171,17,costume_11_v,39,ex,111,1,0,0,0,20131171,2021-07-17T13:00:00+0800,0
20131180,18,costume_12_v,38,ex,112,0,0,0,0,20131180,2021-07-17T13:00:00+0800,0
20131181,18,costume_11_v,39,ex,111,1,0,0,0,20131181,2021-07-17T13:00:00+0800,0
20131190,19,costume_12_v,38,ex,112,0,0,0,0,20131190,2021-07-17T13:00:00+0800,0
20131191,19,costume_11_v,39,ex,111,1,0,0,0,20131191,2021-07-17T13:00:00+0800,0
20131200,20,costume_12_v,38,ex,112,0,0,0,0,20131200,2021-07-17T13:00:00+0800,0
20131201,20,costume_11_v,39,ex,111,1,0,0,0,20131201,2021-07-17T13:00:00+0800,0
20131210,21,costume_12_v,38,ex,112,0,0,0,0,20131210,2021-07-17T13:00:00+0800,0
20131211,21,costume_11_v,39,ex,111,1,0,0,0,20131211,2021-07-17T13:00:00+0800,0
20131220,22,costume_12_v,38,ex,112,0,0,0,0,20131220,2021-07-17T13:00:00+0800,0
20131221,22,costume_11_v,39,ex,111,1,0,0,0,20131221,2021-07-17T13:00:00+0800,0
20131230,23,costume_12_v,38,ex,112,0,0,0,0,20131230,2021-07-17T13:00:00+0800,0
20131231,23,costume_11_v,39,ex,111,1,0,0,0,20131231,2021-07-17T13:00:00+0800,0
20131240,24,costume_12_v,38,ex,112,0,0,0,0,20131240,2021-07-17T13:00:00+0800,0
20131241,24,costume_11_v,39,ex,111,1,0,0,0,20131241,2021-07-17T13:00:00+0800,0
20131250,25,costume_12_v,38,ex,112,0,0,0,0,20131250,2021-07-17T13:00:00+0800,0
20131251,25,costume_11_v,39,ex,111,1,0,0,0,20131251,2021-07-17T13:00:00+0800,0
20131260,26,costume_12_v,38,ex,112,0,0,0,0,20131260,2021-07-17T13:00:00+0800,0
20131261,26,costume_11_v,39,ex,111,1,0,0,0,20131261,2021-07-17T13:00:00+0800,0
20131270,27,costume_12_v,38,ex,112,0,0,0,0,20131270,2021-07-17T13:00:00+0800,0
20131271,27,costume_11_v,39,ex,111,1,0,0,0,20131271,2021-07-17T13:00:00+0800,0
20131280,28,costume_12_v,38,ex,112,0,0,0,0,20131280,2021-07-17T13:00:00+0800,0
20131281,28,costume_11_v,39,ex,111,1,0,0,0,20131281,2021-07-17T13:00:00+0800,0
20131290,29,costume_12_v,38,ex,112,0,0,0,0,20131290,2021-07-17T13:00:00+0800,0
20131291,29,costume_11_v,39,ex,111,1,0,0,0,20131291,2021-07-17T13:00:00+0800,0
20131300,30,costume_12_v,38,ex,112,0,0,0,0,20131300,2021-07-17T13:00:00+0800,0
20131301,30,costume_11_v,39,ex,111,1,0,0,0,20131301,2021-07-17T13:00:00+0800,0
20131310,31,costume_12_v,38,ex,112,0,0,0,0,20131310,2021-07-17T13:00:00+0800,0
20131311,31,costume_11_v,39,ex,111,1,0,0,0,20131311,2021-07-17T13:00:00+0800,0
20131320,32,costume_12_v,38,ex,112,0,0,0,0,20131320,2021-07-17T13:00:00+0800,0
20131321,32,costume_11_v,39,ex,111,1,0,0,0,20131321,2021-07-17T13:00:00+0800,0
20131330,33,costume_12_v,38,ex,112,0,0,0,0,20131330,2021-07-17T13:00:00+0800,0
20131331,33,costume_11_v,39,ex,111,1,0,0,0,20131331,2021-07-17T13:00:00+0800,0
20131340,34,costume_12_v,38,ex,112,0,0,0,0,20131340,2021-07-17T13:00:00+0800,0
20131341,34,costume_11_v,39,ex,111,1,0,0,0,20131341,2021-07-17T13:00:00+0800,0
20131350,35,costume_12_v,38,ex,112,0,0,0,0,20131350,2021-07-17T13:00:00+0800,0
20131351,35,costume_11_v,39,ex,111,1,0,0,0,20131351,2021-07-17T13:00:00+0800,0
20131360,36,costume_12_v,38,ex,112,0,0,0,0,20131360,2021-07-17T13:00:00+0800,0
20131361,36,costume_11_v,39,ex,111,1,0,0,0,20131361,2021-07-17T13:00:00+0800,0
20131370,37,costume_12_v,38,ex,112,0,0,0,0,20131370,2021-07-17T13:00:00+0800,0
20131371,37,costume_11_v,39,ex,111,1,0,0,0,20131371,2021-07-17T13:00:00+0800,0
20131380,38,costume_12_v,38,ex,112,0,0,0,0,20131380,2021-07-17T13:00:00+0800,0
20131381,38,costume_11_v,39,ex,111,1,0,0,0,20131381,2021-07-17T13:00:00+0800,0
20131390,39,costume_12_v,38,ex,112,0,0,0,0,20131390,2021-07-17T13:00:00+0800,0
20131391,39,costume_11_v,39,ex,111,1,0,0,0,20131391,2021-07-17T13:00:00+0800,0
20131400,40,costume_12_v,38,ex,112,0,0,0,0,20131400,2021-07-17T13:00:00+0800,0
20131401,40,costume_11_v,39,ex,111,1,0,0,0,20131401,2021-07-17T13:00:00+0800,0
20131410,41,costume_12_v,38,ex,112,0,0,0,0,20131410,2021-07-17T13:00:00+0800,0
20131411,41,costume_11_v,39,ex,111,1,0,0,0,20131411,2021-07-17T13:00:00+0800,0
20131420,42,costume_12_v,38,ex,112,0,0,0,0,20131420,2021-07-17T13:00:00+0800,0
20131421,42,costume_11_v,39,ex,111,1,0,0,0,20131421,2021-07-17T13:00:00+0800,0
20131430,43,costume_12_v,38,ex,112,0,0,0,0,20131430,2021-07-17T13:00:00+0800,0
20131431,43,costume_11_v,39,ex,111,1,0,0,0,20131431,2021-07-17T13:00:00+0800,0
20131440,44,costume_12_v,38,ex,112,0,0,0,0,20131440,2021-07-17T13:00:00+0800,0
20131441,44,costume_11_v,39,ex,111,1,0,0,0,20131441,2021-07-17T13:00:00+0800,0
20131450,45,costume_12_v,38,ex,112,0,0,0,0,20131450,2021-07-17T13:00:00+0800,0
20131451,45,costume_11_v,39,ex,111,1,0,0,0,20131451,2021-07-17T13:00:00+0800,0
20131460,46,costume_12_v,38,ex,112,0,0,0,0,20131460,2021-07-17T13:00:00+0800,0
20131461,46,costume_11_v,39,ex,111,1,0,0,0,20131461,2021-07-17T13:00:00+0800,0
20131470,47,costume_12_v,38,ex,112,0,0,0,0,20131470,2021-07-17T13:00:00+0800,0
20131471,47,costume_11_v,39,ex,111,1,0,0,0,20131471,2021-07-17T13:00:00+0800,0
20131480,48,costume_12_v,38,ex,112,0,0,0,0,20131480,2021-07-17T13:00:00+0800,0
20131481,48,costume_11_v,39,ex,111,1,0,0,0,20131481,2021-07-17T13:00:00+0800,0
20131490,49,costume_12_v,38,ex,112,0,0,0,0,20131490,2021-07-17T13:00:00+0800,0
20131491,49,costume_11_v,39,ex,111,1,0,0,0,20131491,2021-07-17T13:00:00+0800,0
20131500,50,costume_12_v,38,ex,112,0,0,0,0,20131500,2021-07-17T13:00:00+0800,0
20131501,50,costume_11_v,39,ex,111,1,0,0,0,20131501,2021-07-17T13:00:00+0800,0
20131510,51,costume_12_v,38,ex,112,0,0,0,0,20131510,2021-07-17T13:00:00+0800,0
20131511,51,costume_11_v,39,ex,111,1,0,0,0,20131511,2021-07-17T13:00:00+0800,0
20131520,52,costume_12_v,38,ex,112,0,0,0,0,20131520,2021-07-17T13:00:00+0800,0
20131521,52,costume_11_v,39,ex,111,1,0,0,0,20131521,2021-07-17T13:00:00+0800,0
30045020,2,srufs045,0,sr,45,0,0,0,0,30045020,2021-02-19T15:00:00+0800,0
30045170,17,srufs045,0,sr,45,0,0,0,0,30045170,2021-02-19T15:00:00+0800,0
30045270,27,srufs045,0,sr,45,0,0,0,0,30045270,2021-07-14T15:00:00+0800,0
30045280,28,srufs045,0,sr,45,0,0,0,0,30045280,2021-06-19T15:00:00+0800,0
30045420,42,srufs045,0,sr,45,0,0,0,0,30045420,2021-01-20T15:00:00+0800,0
30045500,50,srufs045,0,sr,45,0,0,0,0,30045500,2021-08-20T15:00:00+0800,0
30045510,51,srufs045,0,sr,45,0,0,0,0,30045510,2021-01-20T15:00:00+0800,0
30049030,3,srufs049,0,sr,49,0,0,0,0,30049030,2021-09-11T15:00:00+0800,0
30049070,7,srufs049,0,sr,49,0,0,0,0,30049070,2021-04-19T15:00:00+0800,0
30049120,12,srufs049,0,sr,49,0,0,0,0,30049120,2021-08-13T15:00:00+0800,0
30049240,24,srufs049,0,sr,49,0,0,0,0,30049240,2021-04-19T15:00:00+0800,0
30049320,32,srufs049,0,sr,49,0,0,0,0,30049320,2021-03-19T15:00:00+0800,0
30049330,33,srufs049,0,sr,49,0,0,0,0,30049330,2021-03-19T15:00:00+0800,0
30049350,35,srufs049,0,sr,49,0,0,0,0,30049350,2021-08-31T15:00:00+0800,0
30049360,36,srufs049,0,sr,49,0,0,0,0,30049360,2021-07-31T15:00:00+0800,0
30050300,30,srufs050,0,sr,50,0,0,0,0,30050300,2021-05-20T15:00:00+0800,0
30050400,40,srufs050,0,sr,50,0,0,0,0,30050400,2021-07-23T15:00:00+0800,0
30051080,8,srufs051,0,sr,51,0,0,0,0,30051080,2021-07-03T15:00:00+0800,0
30051210,21,srufs051,0,sr,51,0,0,0,0,30051210,2021-08-20T15:00:00+0800,0
30051380,38,srufs051,0,sr,51,0,0,0,0,30051380,2021-07-23T15:00:00+0800,0
30051480,48,srufs051,0,sr,51,0,0,0,0,30051480,2021-05-20T15:00:00+0800,0
30052100,10,srufs052,0,sr,52,0,0,0,0,30052100,2021-06-19T15:00:00+0800,0
30069250,25,025roc0143,0,sr,69,0,0,0,0,30069250,2021-09-20T20:00:00+0800,0
30070330,33,033sih0163,0,sr,70,0,0,0,0,30070330,2021-09-20T20:00:00+0800,0
30071260,26,026yur0173,0,sr,71,0,0,0,0,30071260,2021-09-20T20:00:00+0800,0
30100020,2,002chi0144,0,ss,4,0,0,0,0,30100020,2019-08-20T00:00:00+0800,0
30100021,2,002chi0144_v,0,ss,104,0,0,0,0,30100021,2019-08-20T00:00:00+0800,0
30100022,2,002chi0144_v2,0,ss,204,0,0,0,0,30100022,2021-07-17T13:00:00+0800,1
30100030,3,003mik0124,0,ss,4,0,0,0,0,30100030,2019-08-20T00:00:00+0800,0
30100031,3,003mik0124_v,0,ss,104,0,0,0,0,30100031,2019-08-20T00:00:00+0800,0
30100032,3,003mik0124_v2,0,ss,204,0,0,0,0,30100032,2021-07-17T13:00:00+0800,1
30100170,17,017kth0144,0,ss,3,0,0,0,0,30100170,2019-08-20T00:00:00+0800,0
30100171,17,017kth0144_v,0,ss,103,0,0,0,0,30100171,2019-08-20T00:00:00+0800,0
30100172,17,017kth0144_v2,0,ss,203,0,0,0,0,30100172,2021-07-17T13:00:00+0800,1
30101012,1,001har0034_v2,0,ss,201,0,0,0,0,30101012,2021-07-17T13:00:00+0800,1
30101030,3,003mik0054,0,ss,1,0,0,0,0,30101030,2020-05-31T15:00:00+0800,0
30101031,3,003mik0054_v,0,ss,101,0,0,0,0,30101031,2020-05-31T15:00:00+0800,0
30101050,5,005yay0054,0,ss,1,0,0,0,0,30101050,2020-04-30T15:00:00+0800,0
30101051,5,005yay0054_v,0,ss,101,0,0,0,0,30101051,2020-04-30T15:00:00+0800,0
30101060,6,006mak0054,0,ss,1,0,0,0,0,30101060,2020-02-28T15:00:00+0800,0
30101061,6,006mak0054_v,0,ss,101,0,0,0,0,30101061,2020-02-28T15:00:00+0800,0
30101082,8,008tak0034_v2,0,ss,201,0,0,0,0,30101082,2021-08-09T15:00:00+0800,1
30101090,9,009rit0064,0,ss,1,0,0,0,0,30101090,2020-03-31T15:00:00+0800,0
30101091,9,009rit0064_v,0,ss,101,0,0,0,0,30101091,2020-03-31T15:00:00+0800,0
30101102,10,010azu0034_v2,0,ss,201,0,0,0,0,30101102,2021-09-07T15:00:00+0800,1
